No_Vuelo,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
2864,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2865,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2866,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2867,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2868,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2869,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2870,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2871,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2872,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2873,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2874,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2875,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2876,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2877,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2878,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2879,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2880,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2881,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2882,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2883,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2884,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2885,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2886,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2887,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2888,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2889,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2890,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2891,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2892,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2893,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2894,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2895,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2896,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2897,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2898,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2899,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2900,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2901,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2902,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2903,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2904,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2905,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2906,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2907,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2908,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2909,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2910,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2911,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2912,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2913,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2914,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2915,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2916,GDL,TIJ,20.5218,-103.311,32.5411,-116.97
2917,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2918,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2919,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2920,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2921,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2922,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2923,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2924,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2925,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2926,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2927,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2928,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2929,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2930,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2931,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2932,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2933,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2934,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2935,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2936,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2937,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2938,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2939,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2940,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2941,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2942,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2943,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2944,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2945,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2946,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2947,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2948,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2949,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2950,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2951,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2952,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2953,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2954,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2955,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2956,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2957,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2958,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2959,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2960,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2961,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2962,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2963,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2964,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2965,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2966,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2967,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2968,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2969,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2970,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2971,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2972,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2973,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2974,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2975,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2976,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2977,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2978,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2979,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2980,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2981,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2982,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2983,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2984,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2985,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2986,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2987,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2988,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2989,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2990,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2991,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2992,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2993,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2994,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2995,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2996,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2997,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2998,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2999,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
3000,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
